date,station_id,latitude,longitude,observed_temp,modeled_temp
2010-01-05,STN005,30.463983039281377,-90.01515925124028,0.7206782173083055,-0.504083351503491
2010-01-05,STN006,36.78129021516463,-70.74449413658527,6.10427252392849,3.300858808725746
2010-01-05,STN007,30.39902198866472,-98.97258473317656,8.243614642567874,5.978602101569311
2010-01-05,STN008,40.07979597990117,-70.19810201655349,7.393378780014226,5.617623818164863
2010-01-05,STN009,42.86791979493192,-71.54819340070024,5.587821352388607,3.5017905282965187
2010-01-05,STN010,36.541071301521676,-91.10742316624984,7.190441083571655,5.1520200703611
2010-01-06,STN001,48.807459357415574,-104.29264230628205,4.407859394362083,1.984057707341504
2010-01-06,STN002,41.618037275670645,-71.09100639573825,5.129805682599744,2.8157655752768096
2010-01-06,STN003,44.48062419815129,-77.62506750277436,5.356852909071212,3.7739410342680366
2010-01-06,STN004,37.40521374448705,-102.39508964930596,6.3943265191793275,3.773522498586756
2010-01-06,STN005,30.463983039281377,-90.01515925124028,5.553103006114279,2.9799393727479964
2010-01-06,STN006,36.78129021516463,-70.74449413658527,2.4902812598036794,1.3982219414684158
2010-01-06,STN007,30.39902198866472,-98.97258473317656,8.857392954608853,6.282990982241108
2010-01-06,STN008,40.07979597990117,-70.19810201655349,5.17694704519295,3.8174128677442334
2010-01-06,STN009,42.86791979493192,-71.54819340070024,7.155365102610967,4.9459700596649006
2010-01-06,STN010,36.541071301521676,-91.10742316624984,6.628066872709132,5.335379439026393
2010-01-07,STN001,48.807459357415574,-104.29264230628205,5.185422536758408,2.6858421076219474
2010-01-07,STN002,41.618037275670645,-71.09100639573825,5.321009699790997,2.9389164429962427
2010-01-07,STN003,44.48062419815129,-77.62506750277436,7.0544208415231555,4.953887107692105
2010-01-07,STN004,37.40521374448705,-102.39508964930596,6.140840082053707,4.15694038588537
2010-01-07,STN005,30.463983039281377,-90.01515925124028,3.364246392674277,1.1175920317586208
2010-01-07,STN006,36.78129021516463,-70.74449413658527,3.7088040048834534,1.565241154594805
2010-01-07,STN007,30.39902198866472,-98.97258473317656,5.85701095666161,4.577197432031103
2010-01-07,STN008,40.07979597990117,-70.19810201655349,5.674935797877308,4.448291782848425
2010-01-07,STN009,42.86791979493192,-71.54819340070024,0.5262753753189822,-1.10984662647973
2010-01-07,STN010,36.541071301521676,-91.10742316624984,5.66009114097506,4.015736516211343
2010-01-08,STN001,48.807459357415574,-104.29264230628205,2.492335441715882,1.026665040178226
2010-01-08,STN002,41.618037275670645,-71.09100639573825,6.547212038076228,3.7800376096776103
2010-01-08,STN003,44.48062419815129,-77.62506750277436,7.847384531927093,5.2677198974442
2010-01-08,STN004,37.40521374448705,-102.39508964930596,8.399106129208883,6.064518665172698
2010-01-08,STN005,30.463983039281377,-90.01515925124028,3.383813589410574,2.567744091913989
2010-01-08,STN006,36.78129021516463,-70.74449413658527,4.80314437511127,3.0027349009078486
2010-01-08,STN007,30.39902198866472,-98.97258473317656,7.763146558009737,5.872472561513163
2010-01-08,STN008,40.07979597990117,-70.19810201655349,3.948743244425486,2.7808538568273202
2010-01-08,STN009,42.86791979493192,-71.54819340070024,3.852619402519794,2.019616013639624
2010-01-08,STN010,36.541071301521676,-91.10742316624984,2.5521728179947183,1.8505414705908545
2010-01-09,STN001,48.807459357415574,-104.29264230628205,6.1932189498843115,3.90567105921227
2010-01-09,STN002,41.618037275670645,-71.09100639573825,6.193771767604067,3.281401163723142
2010-01-09,STN003,44.48062419815129,-77.62506750277436,6.2902977492864585,4.744578764761752
2010-01-09,STN004,37.40521374448705,-102.39508964930596,7.374292500902321,4.925670371771227
2010-01-09,STN005,30.463983039281377,-90.01515925124028,5.703416986617238,2.9292385657851043
2010-01-09,STN006,36.78129021516463,-70.74449413658527,7.658809264958782,4.364175059522542
2010-01-09,STN007,30.39902198866472,-98.97258473317656,1.9816762107170858,0.9533271204855147
2010-01-09,STN008,40.07979597990117,-70.19810201655349,4.314318968957954,3.1709207582666292
2010-01-09,STN009,42.86791979493192,-71.54819340070024,6.157429840961868,4.009331376148731
2010-01-09,STN010,36.541071301521676,-91.10742316624984,8.726326301814666,6.513677428156783
2010-01-10,STN001,48.807459357415574,-104.29264230628205,1.4216531389941292,-0.36655139797933095
2010-01-10,STN002,41.618037275670645,-71.09100639573825,4.989148285409824,2.754499549344233
2010-01-10,STN003,44.48062419815129,-77.62506750277436,4.850252861119135,3.793187494488945
2010-01-10,STN004,37.40521374448705,-102.39508964930596,6.861358025755468,4.706368754411088
2010-01-10,STN005,30.463983039281377,-90.01515925124028,1.984047880734259,0.846844398997213
2010-01-10,STN006,36.78129021516463,-70.74449413658527,4.854628332985741,3.042873643548654
2010-01-10,STN007,30.39902198866472,-98.97258473317656,8.475750254050828,6.106803315722552
2010-01-10,STN008,40.07979597990117,-70.19810201655349,4.875873667090213,3.371956546778018
2010-01-10,STN009,42.86791979493192,-71.54819340070024,6.946750157931918,4.91222027261763
2010-01-10,STN010,36.541071301521676,-91.10742316624984,4.797203440781072,3.559850240335838
2010-01-11,STN001,48.807459357415574,-104.29264230628205,4.604727779914792,2.3014388263119123
2010-01-11,STN002,41.618037275670645,-71.09100639573825,6.534125348781203,4.147638136862924
2010-01-11,STN003,44.48062419815129,-77.62506750277436,8.620380923623006,6.69369235950722
2010-01-11,STN004,37.40521374448705,-102.39508964930596,8.772463496777782,5.627964786059051
2010-01-11,STN005,30.463983039281377,-90.01515925124028,2.6373310274319763,1.3231791404912252
2010-01-11,STN006,36.78129021516463,-70.74449413658527,8.296775508660641,4.559830626775863
2010-01-11,STN007,30.39902198866472,-98.97258473317656,5.256368791938005,3.811345093546429
2010-01-11,STN008,40.07979597990117,-70.19810201655349,6.603803814509633,5.271083804565673
2010-01-11,STN009,42.86791979493192,-71.54819340070024,5.794912887785031,3.6688808988160546
2010-01-11,STN010,36.541071301521676,-91.10742316624984,8.418509355748908,6.373611483030379
2010-01-12,STN001,48.807459357415574,-104.29264230628205,6.5933377989453055,4.202413439077882
2010-01-12,STN002,41.618037275670645,-71.09100639573825,7.546532697619387,4.9980989479827285
2010-01-12,STN003,44.48062419815129,-77.62506750277436,4.519367659055342,2.664620137668115
2010-01-12,STN004,37.40521374448705,-102.39508964930596,10.289162010716977,7.088572828235047
2010-01-12,STN005,30.463983039281377,-90.01515925124028,-0.353156567323889,-0.8088305765404418
2010-01-12,STN006,36.78129021516463,-70.74449413658527,5.785817647022245,3.1092483099196113
2010-01-12,STN007,30.39902198866472,-98.97258473317656,6.172137471123133,4.663208123443804
2010-01-12,STN008,40.07979597990117,-70.19810201655349,6.829051928502774,5.13554872075767
2010-01-12,STN009,42.86791979493192,-71.54819340070024,5.948666905858127,3.7132354584028104
2010-01-12,STN010,36.541071301521676,-91.10742316624984,5.72914855133139,3.6458973573059716
2010-01-13,STN001,48.807459357415574,-104.29264230628205,5.324708388597639,2.750085784388682
2010-01-13,STN002,41.618037275670645,-71.09100639573825,4.394540219120835,2.3062357865304426
2010-01-13,STN003,44.48062419815129,-77.62506750277436,4.728309320229373,3.2418596243599533
2010-01-13,STN004,37.40521374448705,-102.39508964930596,6.480458216684696,4.514752887069477
2010-01-13,STN005,30.463983039281377,-90.01515925124028,3.726497381545977,2.312951447620578
2010-01-13,STN006,36.78129021516463,-70.74449413658527,3.8048661803540202,2.0338725399384567
2010-01-13,STN007,30.39902198866472,-98.97258473317656,6.477709671095438,4.670106941813762
2010-01-13,STN008,40.07979597990117,-70.19810201655349,9.347161072001139,7.208719777971738
2010-01-13,STN009,42.86791979493192,-71.54819340070024,7.489113616687698,5.211957940248671
2010-01-13,STN010,36.541071301521676,-91.10742316624984,8.566635279007473,7.012725939160291
2010-01-14,STN001,48.807459357415574,-104.29264230628205,5.596933224120825,2.6740866113299604
2010-01-14,STN002,41.618037275670645,-71.09100639573825,4.9126853905357155,3.092056325674734
2010-01-14,STN003,44.48062419815129,-77.62506750277436,5.25224882769291,3.635782914664699
2010-01-14,STN004,37.40521374448705,-102.39508964930596,6.757999926937008,4.542951896152409
2010-01-14,STN005,30.463983039281377,-90.01515925124028,1.3357296013809647,-0.1533349962447595
2010-01-14,STN006,36.78129021516463,-70.74449413658527,6.488525348799426,3.481633631307272
2010-01-14,STN007,30.39902198866472,-98.97258473317656,4.343451101060886,3.3579721568133887
2010-01-14,STN008,40.07979597990117,-70.19810201655349,4.634872730127005,3.5518022729256775
2010-01-14,STN009,42.86791979493192,-71.54819340070024,5.039490712488595,3.1415392245124756
2010-01-14,STN010,36.541071301521676,-91.10742316624984,5.349543839236247,3.583040597968464
2010-01-15,STN001,48.807459357415574,-104.29264230628205,5.706340006429172,2.9800779583141392
2010-01-15,STN002,41.618037275670645,-71.09100639573825,4.276173368984223,2.1774469487582127
2010-01-15,STN003,44.48062419815129,-77.62506750277436,5.593741082084384,5.031023495755496
2010-01-15,STN004,37.40521374448705,-102.39508964930596,8.967832281499607,5.65073010990074
2010-01-15,STN005,30.463983039281377,-90.01515925124028,2.5225685946376233,1.1307532121499446
2010-01-15,STN006,36.78129021516463,-70.74449413658527,5.783023666553321,3.4199019494750833
2010-01-15,STN007,30.39902198866472,-98.97258473317656,7.5598408293549095,6.022605886632839
2010-01-15,STN008,40.07979597990117,-70.19810201655349,7.582304106484072,5.8916071396647745
2010-01-15,STN009,42.86791979493192,-71.54819340070024,5.251647946086917,3.228260213639651
2010-01-15,STN010,36.541071301521676,-91.10742316624984,6.720352347826957,4.72699582634217
2010-01-16,STN001,48.807459357415574,-104.29264230628205,6.96538860359964,4.0482341460571645
2010-01-16,STN002,41.618037275670645,-71.09100639573825,8.79881150155634,6.2369124002685385
2010-01-16,STN003,44.48062419815129,-77.62506750277436,6.559993385101502,4.63121407486468
2010-01-16,STN004,37.40521374448705,-102.39508964930596,8.770718003217356,5.700250814472948
2010-01-16,STN005,30.463983039281377,-90.01515925124028,3.137216093860819,1.3556028233204513
2010-01-16,STN006,36.78129021516463,-70.74449413658527,7.079802686343963,4.4556780150757245
2010-01-16,STN007,30.39902198866472,-98.97258473317656,3.7826767816813183,2.6085195604874554
2010-01-16,STN008,40.07979597990117,-70.19810201655349,6.8609640082572065,5.367334668891359
2010-01-16,STN009,42.86791979493192,-71.54819340070024,4.587216972520826,2.564268937154617
2010-01-16,STN010,36.541071301521676,-91.10742316624984,6.768471650571188,4.8191836355309645
2010-01-17,STN001,48.807459357415574,-104.29264230628205,7.33584249765038,4.2450999412241766
2010-01-17,STN002,41.618037275670645,-71.09100639573825,7.5818306252249785,5.51834939355547
2010-01-17,STN003,44.48062419815129,-77.62506750277436,6.77826823086018,4.729152969534472
2010-01-17,STN004,37.40521374448705,-102.39508964930596,6.69620278435673,5.2013034312823425
2010-01-17,STN005,30.463983039281377,-90.01515925124028,3.296752950917036,2.023253759509062
2010-01-17,STN006,36.78129021516463,-70.74449413658527,6.587362746123883,4.220415396658555
2010-01-17,STN007,30.39902198866472,-98.97258473317656,4.814621527943746,3.532229798845297
2010-01-17,STN008,40.07979597990117,-70.19810201655349,10.27704348221873,7.9762193681726075
2010-01-17,STN009,42.86791979493192,-71.54819340070024,8.431460871767058,6.002707616286828
2010-01-17,STN010,36.541071301521676,-91.10742316624984,5.848652622634632,4.795635092070276
2010-01-18,STN001,48.807459357415574,-104.29264230628205,4.227552131644979,2.3378646835074397
2010-01-18,STN002,41.618037275670645,-71.09100639573825,6.858098971734568,4.238918215649354
2010-01-18,STN003,44.48062419815129,-77.62506750277436,10.773547211887223,7.771513282160955
2010-01-18,STN004,37.40521374448705,-102.39508964930596,8.880840270986967,6.533465516079233
2010-01-18,STN005,30.463983039281377,-90.01515925124028,4.570016488015537,3.0820092617932624
2010-01-18,STN006,36.78129021516463,-70.74449413658527,7.637517473866438,4.7930182313359
2010-01-18,STN007,30.39902198866472,-98.97258473317656,9.349034417887445,6.906829407779376
2010-01-18,STN008,40.07979597990117,-70.19810201655349,6.500715128855953,5.307042521248173
2010-01-18,STN009,42.86791979493192,-71.54819340070024,6.99484301178711,5.029469956496632
2010-01-18,STN010,36.541071301521676,-91.10742316624984,8.19186531572424,5.993172480731763
2010-01-19,STN001,48.807459357415574,-104.29264230628205,4.8879870775836105,2.879693846092126
2010-01-19,STN002,41.618037275670645,-71.09100639573825,9.160960587275296,6.44416453124388
2010-01-19,STN003,44.48062419815129,-77.62506750277436,6.483775862025734,4.626547426392037
2010-01-19,STN004,37.40521374448705,-102.39508964930596,11.152617331928987,8.115278817779364
2010-01-19,STN005,30.463983039281377,-90.01515925124028,4.061283313463738,1.8597789310314732
2010-01-19,STN006,36.78129021516463,-70.74449413658527,6.5158760256261585,3.8894294973936456
2010-01-19,STN007,30.39902198866472,-98.97258473317656,4.67138740568142,3.3942932849239242
2010-01-19,STN008,40.07979597990117,-70.19810201655349,5.889221827110786,4.918959211766412
2010-01-19,STN009,42.86791979493192,-71.54819340070024,7.307018671628825,4.9991543057111425
2010-01-19,STN010,36.541071301521676,-91.10742316624984,5.406960024546596,4.383202815837376
2010-01-20,STN001,48.807459357415574,-104.29264230628205,5.092474113264845,2.5011811918997355
2010-01-20,STN002,41.618037275670645,-71.09100639573825,7.552974305076875,5.331136115884263
2010-01-20,STN003,44.48062419815129,-77.62506750277436,6.7316941699541015,4.714533365156922
2010-01-20,STN004,37.40521374448705,-102.39508964930596,7.3512934778045675,5.1057078678249646
2010-01-20,STN005,30.463983039281377,-90.01515925124028,6.635106761693905,3.721103036167024
2010-01-20,STN006,36.78129021516463,-70.74449413658527,8.733653495142342,5.893024832371866
2010-01-20,STN007,30.39902198866472,-98.97258473317656,3.7708371914621157,2.908063429811787
2010-01-20,STN008,40.07979597990117,-70.19810201655349,7.580494632928898,6.437453041029501
2010-01-20,STN009,42.86791979493192,-71.54819340070024,6.445851901520455,4.600534075782062
2010-01-20,STN010,36.541071301521676,-91.10742316624984,5.345360873377685,3.939785073285089
2010-01-21,STN001,48.807459357415574,-104.29264230628205,5.535451843135288,3.676655117863046
2010-01-21,STN002,41.618037275670645,-71.09100639573825,8.661349177209402,6.010789867986378
2010-01-21,STN003,44.48062419815129,-77.62506750277436,6.837989085855924,4.793284764075444
2010-01-21,STN004,37.40521374448705,-102.39508964930596,9.1813864078415,6.012310181849605
2010-01-21,STN005,30.463983039281377,-90.01515925124028,4.90931078879604,2.7290585396345324
2010-01-21,STN006,36.78129021516463,-70.74449413658527,8.44457979271012,5.015534790610389
2010-01-21,STN007,30.39902198866472,-98.97258473317656,6.320167860064742,4.699173610913819
2010-01-21,STN008,40.07979597990117,-70.19810201655349,5.32214771035402,4.163708806587567
2010-01-21,STN009,42.86791979493192,-71.54819340070024,4.666941720206569,2.7967102086296696
2010-01-21,STN010,36.541071301521676,-91.10742316624984,7.272632446550873,5.416751623408597
2010-01-22,STN001,48.807459357415574,-104.29264230628205,8.849231399753798,6.0962578092654605
2010-01-22,STN002,41.618037275670645,-71.09100639573825,9.820800928709271,6.8258254400108305
2010-01-22,STN003,44.48062419815129,-77.62506750277436,8.14245735027788,6.431902844592573
2010-01-22,STN004,37.40521374448705,-102.39508964930596,9.567286922141486,6.331216924527332
2010-01-22,STN005,30.463983039281377,-90.01515925124028,3.991420409068029,1.8867404610674714
2010-01-22,STN006,36.78129021516463,-70.74449413658527,6.471657597424483,3.9880567399148332
2010-01-22,STN007,30.39902198866472,-98.97258473317656,6.368551270673796,5.032405596764491
2010-01-22,STN008,40.07979597990117,-70.19810201655349,5.50784286269164,4.375103893441565
2010-01-22,STN009,42.86791979493192,-71.54819340070024,8.53865089050873,6.344726376395297
2010-01-22,STN010,36.541071301521676,-91.10742316624984,8.166413270027597,6.141858363348157
2010-01-23,STN001,48.807459357415574,-104.29264230628205,7.499871405046153,4.708674708321492
2010-01-23,STN002,41.618037275670645,-71.09100639573825,5.050382857842726,2.985930378867438
2010-01-23,STN003,44.48062419815129,-77.62506750277436,5.402569017551375,4.010477285667462
2010-01-23,STN004,37.40521374448705,-102.39508964930596,8.724962825381237,6.006181696299915
2010-01-23,STN005,30.463983039281377,-90.01515925124028,7.181666264911543,4.3413842573005414
2010-01-23,STN006,36.78129021516463,-70.74449413658527,8.64561050000588,5.477832991209274
2010-01-23,STN007,30.39902198866472,-98.97258473317656,8.615985473246376,6.554017846709102
2010-01-23,STN008,40.07979597990117,-70.19810201655349,8.306891976775852,6.89495343564655
2010-01-23,STN009,42.86791979493192,-71.54819340070024,4.529636711938462,2.5514992041715385
2010-01-23,STN010,36.541071301521676,-91.10742316624984,8.076411901568772,6.414191449339258
2010-01-24,STN001,48.807459357415574,-104.29264230628205,10.439367615987884,6.7382731662257624
2010-01-24,STN002,41.618037275670645,-71.09100639573825,4.126423824682535,2.653388178062213
2010-01-24,STN003,44.48062419815129,-77.62506750277436,7.202512377604601,5.7513490425163285
2010-01-24,STN004,37.40521374448705,-102.39508964930596,8.965172965753187,5.204249877815911
2010-01-24,STN005,30.463983039281377,-90.01515925124028,5.769477787596369,4.150458675566124
2010-01-24,STN006,36.78129021516463,-70.74449413658527,5.62274948840037,3.2915004811247512
2010-01-24,STN007,30.39902198866472,-98.97258473317656,3.8902830276873086,2.8181896069299763
2010-01-24,STN008,40.07979597990117,-70.19810201655349,5.855647292948095,4.793249468098547
2010-01-24,STN009,42.86791979493192,-71.54819340070024,7.38423983041079,5.041912813660096
2010-01-24,STN010,36.541071301521676,-91.10742316624984,6.491392638477725,5.038593843827999
2010-01-25,STN001,48.807459357415574,-104.29264230628205,5.266740409293747,3.266041458275318
2010-01-25,STN002,41.618037275670645,-71.09100639573825,6.993681814014423,4.5301064720149515
2010-01-25,STN003,44.48062419815129,-77.62506750277436,7.70054769902042,5.583697310352519
2010-01-25,STN004,37.40521374448705,-102.39508964930596,10.15373205445546,6.796188705954072
2010-01-25,STN005,30.463983039281377,-90.01515925124028,6.892706924440924,4.39842745498962
2010-01-25,STN006,36.78129021516463,-70.74449413658527,8.318961179830627,5.051348723879129
2010-01-25,STN007,30.39902198866472,-98.97258473317656,7.738680751583858,6.223440886726479
2010-01-25,STN008,40.07979597990117,-70.19810201655349,10.940708493009296,8.469691485381338
2010-01-25,STN009,42.86791979493192,-71.54819340070024,5.164457363890759,3.468613341451165
2010-01-25,STN010,36.541071301521676,-91.10742316624984,7.1312455326680535,5.569846073960825
2010-01-26,STN001,48.807459357415574,-104.29264230628205,7.175435634057379,5.1654408186043534
2010-01-26,STN002,41.618037275670645,-71.09100639573825,5.929912601460606,3.6841133726169235
2010-01-26,STN003,44.48062419815129,-77.62506750277436,8.24407277614607,6.68861237108688
2010-01-26,STN004,37.40521374448705,-102.39508964930596,8.79808914540387,6.110069821293466
2010-01-26,STN005,30.463983039281377,-90.01515925124028,6.526399315193702,3.733848299449894
2010-01-26,STN006,36.78129021516463,-70.74449413658527,6.994186204304974,4.595801450247102
2010-01-26,STN007,30.39902198866472,-98.97258473317656,7.390501759409816,5.776134555149464
2010-01-26,STN008,40.07979597990117,-70.19810201655349,6.29688749419083,5.137573731284536
2010-01-26,STN009,42.86791979493192,-71.54819340070024,6.869936087445135,4.749694572929071
2010-01-26,STN010,36.541071301521676,-91.10742316624984,9.39535299180324,7.3343748867424745
2010-01-27,STN001,48.807459357415574,-104.29264230628205,4.767102665135862,2.238040736261958
2010-01-27,STN002,41.618037275670645,-71.09100639573825,5.769034249724834,3.452967651921376
2010-01-27,STN003,44.48062419815129,-77.62506750277436,7.195262408207627,5.346545501811907
2010-01-27,STN004,37.40521374448705,-102.39508964930596,9.71480903672997,6.378489337788707
2010-01-27,STN005,30.463983039281377,-90.01515925124028,4.214460670746219,3.0809932823194504
2010-01-27,STN006,36.78129021516463,-70.74449413658527,8.490180020781303,5.4950857000744415
2010-01-27,STN007,30.39902198866472,-98.97258473317656,8.518654300918035,6.623632098782186
2010-01-27,STN008,40.07979597990117,-70.19810201655349,3.8953373210675615,3.4093024207556923
2010-01-27,STN009,42.86791979493192,-71.54819340070024,7.9512713803517885,5.7152151701253056
2010-01-27,STN010,36.541071301521676,-91.10742316624984,9.276876274566849,7.4583857594988165
2010-01-28,STN001,48.807459357415574,-104.29264230628205,4.447409114827623,2.6308105542965223
2010-01-28,STN002,41.618037275670645,-71.09100639573825,8.182111492711268,5.457686657255873
2010-01-28,STN003,44.48062419815129,-77.62506750277436,9.884510217715846,7.545114973568755
2010-01-28,STN004,37.40521374448705,-102.39508964930596,7.996234213558023,5.511013550227817
2010-01-28,STN005,30.463983039281377,-90.01515925124028,7.348939469520421,5.004655744797165
2010-01-28,STN006,36.78129021516463,-70.74449413658527,7.025263785915475,4.798728398249674
2010-01-28,STN007,30.39902198866472,-98.97258473317656,7.7584642939711985,5.424668066891439
2010-01-28,STN008,40.07979597990117,-70.19810201655349,9.928706751642192,7.9439854656900035
2010-01-28,STN009,42.86791979493192,-71.54819340070024,6.931658150877236,4.82164496206438
2010-01-28,STN010,36.541071301521676,-91.10742316624984,5.537622718628329,4.293740251797396
2010-01-29,STN001,48.807459357415574,-104.29264230628205,5.750825955916108,3.582951008478196
2010-01-29,STN002,41.618037275670645,-71.09100639573825,7.378736503958935,5.00983750656417
2010-01-29,STN003,44.48062419815129,-77.62506750277436,7.362217009249223,5.5505040096593445
2010-01-29,STN004,37.40521374448705,-102.39508964930596,9.75186282901998,7.2824581092044065
2010-01-29,STN005,30.463983039281377,-90.01515925124028,7.853368749756598,5.633053543645228
2010-01-29,STN006,36.78129021516463,-70.74449413658527,9.748296156806738,6.551584594989692
2010-01-29,STN007,30.39902198866472,-98.97258473317656,7.76291236013471,6.063595326581136
2010-01-29,STN008,40.07979597990117,-70.19810201655349,9.911621828467432,7.83850807238754
2010-01-29,STN009,42.86791979493192,-71.54819340070024,6.856780812764453,4.724460578890417
2010-01-29,STN010,36.541071301521676,-91.10742316624984,6.208744761836455,5.006551348052704
2010-01-30,STN001,48.807459357415574,-104.29264230628205,2.8289237613593006,1.4283692735092697
2010-01-30,STN002,41.618037275670645,-71.09100639573825,7.627562970081003,5.544341882227828
2010-01-30,STN003,44.48062419815129,-77.62506750277436,9.506666575984935,7.201194699578312
2010-01-30,STN004,37.40521374448705,-102.39508964930596,9.53759394118984,6.676383755215842
2010-01-30,STN005,30.463983039281377,-90.01515925124028,4.479292353065,2.1668860914358574
2010-01-30,STN006,36.78129021516463,-70.74449413658527,7.348586673527199,5.400804669419841
2010-01-30,STN007,30.39902198866472,-98.97258473317656,4.996161327909598,3.5849610805812087
2010-01-30,STN008,40.07979597990117,-70.19810201655349,9.961011033799942,8.02103312558288
2010-01-30,STN009,42.86791979493192,-71.54819340070024,7.457724806874843,5.321028057328547
2010-01-30,STN010,36.541071301521676,-91.10742316624984,10.334845051731381,8.292021913174649
2010-01-31,STN001,48.807459357415574,-104.29264230628205,6.605033429757986,4.22292800711069
2010-01-31,STN002,41.618037275670645,-71.09100639573825,7.133397612264147,4.963499604080575
2010-01-31,STN003,44.48062419815129,-77.62506750277436,8.787388748246158,7.343890732795685
2010-01-31,STN004,37.40521374448705,-102.39508964930596,10.047695020432249,6.3607371464536495
2010-01-31,STN005,30.463983039281377,-90.01515925124028,7.117160940170871,4.80902005203551
2010-01-31,STN006,36.78129021516463,-70.74449413658527,7.612433568646336,4.804283918406427
2010-01-31,STN007,30.39902198866472,-98.97258473317656,6.531296869783619,5.477741075468771
2010-01-31,STN008,40.07979597990117,-70.19810201655349,8.993176264655155,7.363562966098214
2010-01-31,STN009,42.86791979493192,-71.54819340070024,9.491536910564513,7.220364049781199
2010-01-31,STN010,36.541071301521676,-91.10742316624984,7.997312737495568,6.26897759233608
2010-02-01,STN001,48.807459357415574,-104.29264230628205,10.691732366305429,7.449641613435909
2010-02-01,STN002,41.618037275670645,-71.09100639573825,5.255842552030513,3.7318914449492264
2010-02-01,STN003,44.48062419815129,-77.62506750277436,8.977890760585463,7.124359858729599
