date,station_id,latitude,longitude,observed_precip,modeled_precip,obs_binary_precip,mod_binary_precip
2010-01-05,STN002,45.47276063946807,-85.60466156640022,0.9238030319155497,0.9131999754737542,1,1
2010-01-05,STN003,38.1756378263665,-99.64533623971502,0.0,0.0008743012233761189,0,0
2010-01-05,STN004,46.523797321327095,-108.21388361851848,1.0190432829964693,0.9741513588244466,1,1
2010-01-05,STN005,48.436128455850294,-103.67633490186596,0.0,0.006696304400793896,0,0
2010-01-05,STN006,38.18319581914975,-96.6104275580796,0.0,0.029404860483567632,0,0
2010-01-05,STN007,41.00636595071939,-83.2135371154318,1.9534183199932742,2.349544188448491,1,1
2010-01-05,STN008,47.29370653896363,-88.39169584370501,4.749894767925322,4.593224246512155,1,1
2010-01-05,STN009,32.59616221920795,-82.71494743988976,0.5991526164879472,0.660775713725732,1,1
2010-01-05,STN010,32.31727498572507,-115.03528023447078,0.0,0.10671768101472484,0,1
2010-01-06,STN001,47.603050937775535,-79.03755061132594,0.1796167798432545,0.22225317758599633,1,1
2010-01-06,STN002,45.47276063946807,-85.60466156640022,0.0,0.06401844482937075,0,0
2010-01-06,STN003,38.1756378263665,-99.64533623971502,0.0,0.10437159290373912,0,1
2010-01-06,STN004,46.523797321327095,-108.21388361851848,0.0,0.2773531276056488,0,1
2010-01-06,STN005,48.436128455850294,-103.67633490186596,0.0,0.053528879626876996,0,0
2010-01-06,STN006,38.18319581914975,-96.6104275580796,0.0,0.04320144279576094,0,0
2010-01-06,STN007,41.00636595071939,-83.2135371154318,0.0,0.12912879107861028,0,1
2010-01-06,STN008,47.29370653896363,-88.39169584370501,0.04455443715000163,0.15843471434983783,0,1
2010-01-06,STN009,32.59616221920795,-82.71494743988976,0.0,0.1779472498846562,0,1
2010-01-06,STN010,32.31727498572507,-115.03528023447078,0.0,0.026980749044423703,0,0
2010-01-07,STN001,47.603050937775535,-79.03755061132594,0.0,0.043167352780025384,0,0
2010-01-07,STN002,45.47276063946807,-85.60466156640022,0.0,0.08262515474886876,0,0
2010-01-07,STN003,38.1756378263665,-99.64533623971502,2.122767713416055,1.9506666164591997,1,1
2010-01-07,STN004,46.523797321327095,-108.21388361851848,0.0,0.008828435459368107,0,0
2010-01-07,STN005,48.436128455850294,-103.67633490186596,0.0,0.17597818547198474,0,1
2010-01-07,STN006,38.18319581914975,-96.6104275580796,0.0,0.08413708267432374,0,0
2010-01-07,STN007,41.00636595071939,-83.2135371154318,2.197264880595993,2.734191828202547,1,1
2010-01-07,STN008,47.29370653896363,-88.39169584370501,0.0,0.10620195582125368,0,1
2010-01-07,STN009,32.59616221920795,-82.71494743988976,0.0,0.09620098330005139,0,0
2010-01-07,STN010,32.31727498572507,-115.03528023447078,0.0,0.025935015831122996,0,0
2010-01-08,STN001,47.603050937775535,-79.03755061132594,0.0,0.04774874395091727,0,0
2010-01-08,STN002,45.47276063946807,-85.60466156640022,0.0,0.027883726004114286,0,0
2010-01-08,STN003,38.1756378263665,-99.64533623971502,0.0,0.057227378379517316,0,0
2010-01-08,STN004,46.523797321327095,-108.21388361851848,0.0,0.03395823407290285,0,0
2010-01-08,STN005,48.436128455850294,-103.67633490186596,0.0,0.12196309284548415,0,1
2010-01-08,STN006,38.18319581914975,-96.6104275580796,0.09706347303232549,0.12987156413892023,0,1
2010-01-08,STN007,41.00636595071939,-83.2135371154318,0.8233221772267176,1.0507531376755397,1,1
2010-01-08,STN008,47.29370653896363,-88.39169584370501,0.0,0.12355330018506763,0,1
2010-01-08,STN009,32.59616221920795,-82.71494743988976,2.0952937483503233,2.196029257886207,1,1
2010-01-08,STN010,32.31727498572507,-115.03528023447078,0.0,0.0926121251766683,0,0
2010-01-09,STN001,47.603050937775535,-79.03755061132594,0.0,0.10666460255251418,0,1
2010-01-09,STN002,45.47276063946807,-85.60466156640022,2.917049495702279,2.8207943367845125,1,1
2010-01-09,STN003,38.1756378263665,-99.64533623971502,0.0,0.3338620287366116,0,1
2010-01-09,STN004,46.523797321327095,-108.21388361851848,0.0,0.06856676193537613,0,0
2010-01-09,STN005,48.436128455850294,-103.67633490186596,6.2720656103091486,6.023837125285845,1,1
2010-01-09,STN006,38.18319581914975,-96.6104275580796,0.0,0.0429512444487085,0,0
2010-01-09,STN007,41.00636595071939,-83.2135371154318,0.0,0.061917514192615736,0,0
2010-01-09,STN008,47.29370653896363,-88.39169584370501,0.0,0.06446211771914571,0,0
2010-01-09,STN009,32.59616221920795,-82.71494743988976,0.0,0.11969041396777165,0,1
2010-01-09,STN010,32.31727498572507,-115.03528023447078,0.002391757179642274,0.15143791550115762,0,1
2010-01-10,STN001,47.603050937775535,-79.03755061132594,0.0002069335731653655,0.015929185247355208,0,0
2010-01-10,STN002,45.47276063946807,-85.60466156640022,0.555548091720131,0.6038398305567155,1,1
2010-01-10,STN003,38.1756378263665,-99.64533623971502,0.1705108185418924,0.601648087540853,1,1
2010-01-10,STN004,46.523797321327095,-108.21388361851848,0.0,0.0010394840402107542,0,0
2010-01-10,STN005,48.436128455850294,-103.67633490186596,0.0,0.03297417259952144,0,0
2010-01-10,STN006,38.18319581914975,-96.6104275580796,0.3355578809618329,0.4223576509457172,1,1
2010-01-10,STN007,41.00636595071939,-83.2135371154318,0.005252040096262304,0.025884367153109742,0,0
2010-01-10,STN008,47.29370653896363,-88.39169584370501,0.15788524236594786,0.6152987368591545,1,1
2010-01-10,STN009,32.59616221920795,-82.71494743988976,0.0,0.05264614620872113,0,0
2010-01-10,STN010,32.31727498572507,-115.03528023447078,0.0,0.03086281764360211,0,0
2010-01-11,STN001,47.603050937775535,-79.03755061132594,0.0,0.17273818598324375,0,1
2010-01-11,STN002,45.47276063946807,-85.60466156640022,0.0,0.11500491724295239,0,1
2010-01-11,STN003,38.1756378263665,-99.64533623971502,4.367096234403093,3.799547792269448,1,1
2010-01-11,STN004,46.523797321327095,-108.21388361851848,0.0,0.1738511257667413,0,1
2010-01-11,STN005,48.436128455850294,-103.67633490186596,0.0,7.973077915480918e-05,0,0
2010-01-11,STN006,38.18319581914975,-96.6104275580796,0.1782678960411103,0.4077564467538002,1,1
2010-01-11,STN007,41.00636595071939,-83.2135371154318,0.0,0.16317398957981447,0,1
2010-01-11,STN008,47.29370653896363,-88.39169584370501,2.2996601490297035,2.1197555252224123,1,1
2010-01-11,STN009,32.59616221920795,-82.71494743988976,1.0528452707851965,1.139593849047586,1,1
2010-01-11,STN010,32.31727498572507,-115.03528023447078,0.43459594623211917,0.7557427679574098,1,1
2010-01-12,STN001,47.603050937775535,-79.03755061132594,0.0,0.24808682708197893,0,1
2010-01-12,STN002,45.47276063946807,-85.60466156640022,0.0,0.2249484519620756,0,1
2010-01-12,STN003,38.1756378263665,-99.64533623971502,0.0,0.18206702476939896,0,1
2010-01-12,STN004,46.523797321327095,-108.21388361851848,0.13005859851506346,0.18482700397241322,1,1
2010-01-12,STN005,48.436128455850294,-103.67633490186596,0.0,0.04115865709876913,0,0
2010-01-12,STN006,38.18319581914975,-96.6104275580796,0.1382510544963014,0.13957832439643714,1,1
2010-01-12,STN007,41.00636595071939,-83.2135371154318,0.0,0.06450765508102685,0,0
2010-01-12,STN008,47.29370653896363,-88.39169584370501,0.0,0.21588886017945352,0,1
2010-01-12,STN009,32.59616221920795,-82.71494743988976,0.0,0.011602358707299167,0,0
2010-01-12,STN010,32.31727498572507,-115.03528023447078,0.0,0.61730181722187,0,1
2010-01-13,STN001,47.603050937775535,-79.03755061132594,0.042170211837824184,0.1061925916247341,0,1
2010-01-13,STN002,45.47276063946807,-85.60466156640022,0.1480576235349127,0.1797441795106901,1,1
2010-01-13,STN003,38.1756378263665,-99.64533623971502,0.0,0.006411564643165224,0,0
2010-01-13,STN004,46.523797321327095,-108.21388361851848,0.173951695682713,0.50990541771554,1,1
2010-01-13,STN005,48.436128455850294,-103.67633490186596,0.0,0.10850518111370855,0,1
2010-01-13,STN006,38.18319581914975,-96.6104275580796,0.0,0.12886589911265608,0,1
2010-01-13,STN007,41.00636595071939,-83.2135371154318,0.0,0.2215599237236166,0,1
2010-01-13,STN008,47.29370653896363,-88.39169584370501,2.9723952109688003,2.745835758173446,1,1
2010-01-13,STN009,32.59616221920795,-82.71494743988976,0.0,0.01868304139202641,0,0
2010-01-13,STN010,32.31727498572507,-115.03528023447078,0.0,0.22080065780336788,0,1
2010-01-14,STN001,47.603050937775535,-79.03755061132594,0.0,0.007242313023101113,0,0
2010-01-14,STN002,45.47276063946807,-85.60466156640022,0.0,0.23395576242156688,0,1
2010-01-14,STN003,38.1756378263665,-99.64533623971502,0.0007769813061269027,0.015744798205429678,0,0
2010-01-14,STN004,46.523797321327095,-108.21388361851848,0.0,0.10631928089390148,0,1
2010-01-14,STN005,48.436128455850294,-103.67633490186596,0.174568653367247,0.1753428117946154,1,1
2010-01-14,STN006,38.18319581914975,-96.6104275580796,0.41516919694502535,0.5085853301427292,1,1
2010-01-14,STN007,41.00636595071939,-83.2135371154318,0.0,0.0486049630513413,0,0
2010-01-14,STN008,47.29370653896363,-88.39169584370501,1.0451664415901751,0.9880422176225935,1,1
2010-01-14,STN009,32.59616221920795,-82.71494743988976,0.0,0.03599577694525191,0,0
2010-01-14,STN010,32.31727498572507,-115.03528023447078,0.0,0.15429567154741475,0,1
2010-01-15,STN001,47.603050937775535,-79.03755061132594,0.0,0.042993955246547456,0,0
2010-01-15,STN002,45.47276063946807,-85.60466156640022,0.0,0.02004846419204871,0,0
2010-01-15,STN003,38.1756378263665,-99.64533623971502,0.0028321051018539976,0.11110208049306446,0,1
2010-01-15,STN004,46.523797321327095,-108.21388361851848,0.5691560137178036,0.5845734659450315,1,1
2010-01-15,STN005,48.436128455850294,-103.67633490186596,0.0,0.10986897811031333,0,1
2010-01-15,STN006,38.18319581914975,-96.6104275580796,0.0,0.13997115344166153,0,1
2010-01-15,STN007,41.00636595071939,-83.2135371154318,0.0,0.6175496717041757,0,1
2010-01-15,STN008,47.29370653896363,-88.39169584370501,0.0,0.05042268879976469,0,0
2010-01-15,STN009,32.59616221920795,-82.71494743988976,0.0,0.0767312749173373,0,0
2010-01-15,STN010,32.31727498572507,-115.03528023447078,1.4453530364671705,1.7754045602991697,1,1
2010-01-16,STN001,47.603050937775535,-79.03755061132594,0.0077797213601311635,0.14727283382610745,0,1
2010-01-16,STN002,45.47276063946807,-85.60466156640022,0.0,0.3557134347908431,0,1
2010-01-16,STN003,38.1756378263665,-99.64533623971502,3.9366341865108945,3.63463773852268,1,1
2010-01-16,STN004,46.523797321327095,-108.21388361851848,0.0,0.1426443908777437,0,1
2010-01-16,STN005,48.436128455850294,-103.67633490186596,0.0,0.1321373182227599,0,1
2010-01-16,STN006,38.18319581914975,-96.6104275580796,0.0,0.07322027231088143,0,0
2010-01-16,STN007,41.00636595071939,-83.2135371154318,0.0,0.02933788407432844,0,0
2010-01-16,STN008,47.29370653896363,-88.39169584370501,0.0,0.03455264154061496,0,0
2010-01-16,STN009,32.59616221920795,-82.71494743988976,0.0,0.2416829013925669,0,1
2010-01-16,STN010,32.31727498572507,-115.03528023447078,0.6614822510337912,0.9078206010038636,1,1
2010-01-17,STN001,47.603050937775535,-79.03755061132594,0.0,0.013983271178301535,0,0
2010-01-17,STN002,45.47276063946807,-85.60466156640022,0.0,0.026876223016104386,0,0
2010-01-17,STN003,38.1756378263665,-99.64533623971502,0.0,0.05424964056318779,0,0
2010-01-17,STN004,46.523797321327095,-108.21388361851848,0.0,0.02510342145114544,0,0
2010-01-17,STN005,48.436128455850294,-103.67633490186596,0.0,0.17761449815944075,0,1
2010-01-17,STN006,38.18319581914975,-96.6104275580796,0.0,0.12491286086381025,0,1
2010-01-17,STN007,41.00636595071939,-83.2135371154318,0.0,0.02446475680380625,0,0
2010-01-17,STN008,47.29370653896363,-88.39169584370501,0.0,0.1429555964987378,0,1
2010-01-17,STN009,32.59616221920795,-82.71494743988976,0.0,0.29987466428238013,0,1
2010-01-17,STN010,32.31727498572507,-115.03528023447078,0.6361557746118017,0.6917254862518898,1,1
2010-01-18,STN001,47.603050937775535,-79.03755061132594,0.0,0.029554230453910202,0,0
2010-01-18,STN002,45.47276063946807,-85.60466156640022,0.0,0.16706207003649223,0,1
2010-01-18,STN003,38.1756378263665,-99.64533623971502,0.0,0.014632620432157706,0,0
2010-01-18,STN004,46.523797321327095,-108.21388361851848,0.0,0.17081179449446673,0,1
2010-01-18,STN005,48.436128455850294,-103.67633490186596,0.0072461116609529065,0.036511018588487806,0,0
2010-01-18,STN006,38.18319581914975,-96.6104275580796,0.0,0.15750887530081117,0,1
2010-01-18,STN007,41.00636595071939,-83.2135371154318,0.0,0.0704945253126067,0,0
2010-01-18,STN008,47.29370653896363,-88.39169584370501,0.0,0.06243276696577382,0,0
2010-01-18,STN009,32.59616221920795,-82.71494743988976,0.12386276548479945,0.19812914448088698,1,1
2010-01-18,STN010,32.31727498572507,-115.03528023447078,0.0,0.3223674153448805,0,1
2010-01-19,STN001,47.603050937775535,-79.03755061132594,0.0,0.13263330035312113,0,1
2010-01-19,STN002,45.47276063946807,-85.60466156640022,0.0,0.007501536188991619,0,0
2010-01-19,STN003,38.1756378263665,-99.64533623971502,0.8919799995693359,0.858965585735222,1,1
2010-01-19,STN004,46.523797321327095,-108.21388361851848,0.0,0.06320717645860473,0,0
2010-01-19,STN005,48.436128455850294,-103.67633490186596,0.0,0.011876272379323085,0,0
2010-01-19,STN006,38.18319581914975,-96.6104275580796,0.0,0.22530439487399315,0,1
2010-01-19,STN007,41.00636595071939,-83.2135371154318,0.0,0.0725175635901312,0,0
2010-01-19,STN008,47.29370653896363,-88.39169584370501,0.0,0.10694820924922444,0,1
2010-01-19,STN009,32.59616221920795,-82.71494743988976,0.0,0.0055772236577400465,0,0
2010-01-19,STN010,32.31727498572507,-115.03528023447078,0.0,0.00021218655920828634,0,0
2010-01-20,STN001,47.603050937775535,-79.03755061132594,0.3581730847678821,0.41575947894808474,1,1
2010-01-20,STN002,45.47276063946807,-85.60466156640022,0.0,0.09002774551710603,0,0
2010-01-20,STN003,38.1756378263665,-99.64533623971502,0.0,0.08831596884538982,0,0
2010-01-20,STN004,46.523797321327095,-108.21388361851848,3.0112478475754276,2.993893451974206,1,1
2010-01-20,STN005,48.436128455850294,-103.67633490186596,0.020305253694762364,0.07533070295539454,0,0
2010-01-20,STN006,38.18319581914975,-96.6104275580796,0.0,0.13666690440771814,0,1
2010-01-20,STN007,41.00636595071939,-83.2135371154318,0.8487350328104283,1.0351560487057487,1,1
2010-01-20,STN008,47.29370653896363,-88.39169584370501,0.10018531633614897,0.3893987666309412,1,1
2010-01-20,STN009,32.59616221920795,-82.71494743988976,0.0,0.22986317660780872,0,1
2010-01-20,STN010,32.31727498572507,-115.03528023447078,0.0,0.0655449249711573,0,0
2010-01-21,STN001,47.603050937775535,-79.03755061132594,0.6472818431158954,0.8772593055799149,1,1
2010-01-21,STN002,45.47276063946807,-85.60466156640022,0.0,0.12999128353436826,0,1
2010-01-21,STN003,38.1756378263665,-99.64533623971502,2.190606519196816,1.8895725945085486,1,1
2010-01-21,STN004,46.523797321327095,-108.21388361851848,0.0,0.0837125137780681,0,0
2010-01-21,STN005,48.436128455850294,-103.67633490186596,0.0,0.10939010437100294,0,1
2010-01-21,STN006,38.18319581914975,-96.6104275580796,0.0,0.01600543704918455,0,0
2010-01-21,STN007,41.00636595071939,-83.2135371154318,0.0,0.01109786067363165,0,0
2010-01-21,STN008,47.29370653896363,-88.39169584370501,0.0,0.0021941965665420214,0,0
2010-01-21,STN009,32.59616221920795,-82.71494743988976,0.0,0.4550931833555053,0,1
2010-01-21,STN010,32.31727498572507,-115.03528023447078,0.26228105496427984,0.4505057085742922,1,1
2010-01-22,STN001,47.603050937775535,-79.03755061132594,0.6570082030755772,0.7688045778219539,1,1
2010-01-22,STN002,45.47276063946807,-85.60466156640022,0.0,0.2926878238927816,0,1
2010-01-22,STN003,38.1756378263665,-99.64533623971502,0.0,0.01934886621677003,0,0
2010-01-22,STN004,46.523797321327095,-108.21388361851848,0.0,0.0012825456311381378,0,0
2010-01-22,STN005,48.436128455850294,-103.67633490186596,0.031984074651085895,0.06933680473757162,0,0
2010-01-22,STN006,38.18319581914975,-96.6104275580796,0.1542694403969681,0.18213262891816898,1,1
2010-01-22,STN007,41.00636595071939,-83.2135371154318,0.0,0.0401738092284718,0,0
2010-01-22,STN008,47.29370653896363,-88.39169584370501,0.0,0.3769944428513184,0,1
2010-01-22,STN009,32.59616221920795,-82.71494743988976,0.0,0.013431341501148695,0,0
2010-01-22,STN010,32.31727498572507,-115.03528023447078,0.41759225316490517,0.40857081161111364,1,1
2010-01-23,STN001,47.603050937775535,-79.03755061132594,0.0,0.1397017579562638,0,1
2010-01-23,STN002,45.47276063946807,-85.60466156640022,0.0,0.15931519529533056,0,1
2010-01-23,STN003,38.1756378263665,-99.64533623971502,0.0,0.029958555859444402,0,0
2010-01-23,STN004,46.523797321327095,-108.21388361851848,0.0,0.04297645025624718,0,0
2010-01-23,STN005,48.436128455850294,-103.67633490186596,0.14619733730236908,0.13595502248365016,1,1
2010-01-23,STN006,38.18319581914975,-96.6104275580796,0.6060399596487989,0.8712043584751217,1,1
2010-01-23,STN007,41.00636595071939,-83.2135371154318,0.0,0.10858166579934606,0,1
2010-01-23,STN008,47.29370653896363,-88.39169584370501,0.0,0.13109958851848186,0,1
2010-01-23,STN009,32.59616221920795,-82.71494743988976,10.611352630457441,11.13960387541767,1,1
2010-01-23,STN010,32.31727498572507,-115.03528023447078,0.0,0.049798342766748244,0,0
2010-01-24,STN001,47.603050937775535,-79.03755061132594,0.0,0.05593307334765932,0,0
2010-01-24,STN002,45.47276063946807,-85.60466156640022,0.0,0.1812043229278616,0,1
2010-01-24,STN003,38.1756378263665,-99.64533623971502,4.05152488809361,3.510033224720579,1,1
2010-01-24,STN004,46.523797321327095,-108.21388361851848,0.0,0.018068793308503552,0,0
2010-01-24,STN005,48.436128455850294,-103.67633490186596,0.0,0.008767219010856428,0,0
2010-01-24,STN006,38.18319581914975,-96.6104275580796,0.0,0.08455213154245855,0,0
2010-01-24,STN007,41.00636595071939,-83.2135371154318,0.01816726553034215,0.14372884946041306,0,1
2010-01-24,STN008,47.29370653896363,-88.39169584370501,0.40937233302872644,0.4615153646950948,1,1
2010-01-24,STN009,32.59616221920795,-82.71494743988976,0.0,0.10195203168539908,0,1
2010-01-24,STN010,32.31727498572507,-115.03528023447078,0.0,0.02195960729252396,0,0
2010-01-25,STN001,47.603050937775535,-79.03755061132594,0.0,0.009662761312454573,0,0
2010-01-25,STN002,45.47276063946807,-85.60466156640022,0.0,0.052225754540079175,0,0
2010-01-25,STN003,38.1756378263665,-99.64533623971502,0.0,0.0245649219615992,0,0
2010-01-25,STN004,46.523797321327095,-108.21388361851848,0.0,0.13488432909756934,0,1
2010-01-25,STN005,48.436128455850294,-103.67633490186596,0.0,0.02478301140676875,0,0
2010-01-25,STN006,38.18319581914975,-96.6104275580796,0.0,0.09717750178661938,0,0
2010-01-25,STN007,41.00636595071939,-83.2135371154318,0.0,0.11976017168948792,0,1
2010-01-25,STN008,47.29370653896363,-88.39169584370501,0.0,0.0640410544611306,0,0
2010-01-25,STN009,32.59616221920795,-82.71494743988976,0.0,0.1027621599528301,0,1
2010-01-25,STN010,32.31727498572507,-115.03528023447078,1.0631730140914353,1.1621167839627877,1,1
2010-01-26,STN001,47.603050937775535,-79.03755061132594,0.0,0.0018473202291945546,0,0
2010-01-26,STN002,45.47276063946807,-85.60466156640022,0.0,0.16457249687485123,0,1
2010-01-26,STN003,38.1756378263665,-99.64533623971502,2.4509203562819097,2.1327836084015823,1,1
2010-01-26,STN004,46.523797321327095,-108.21388361851848,1.3681326630610808,1.347405411297864,1,1
2010-01-26,STN005,48.436128455850294,-103.67633490186596,0.0,0.016824497924938196,0,0
2010-01-26,STN006,38.18319581914975,-96.6104275580796,0.0,0.011053965991401436,0,0
2010-01-26,STN007,41.00636595071939,-83.2135371154318,0.0,0.046847955444266016,0,0
2010-01-26,STN008,47.29370653896363,-88.39169584370501,0.0,0.2515265589794739,0,1
2010-01-26,STN009,32.59616221920795,-82.71494743988976,0.0,0.31589725997971907,0,1
2010-01-26,STN010,32.31727498572507,-115.03528023447078,0.0926800741054057,0.09157167386839844,0,0
2010-01-27,STN001,47.603050937775535,-79.03755061132594,2.029381810551715,2.3940442168954776,1,1
2010-01-27,STN002,45.47276063946807,-85.60466156640022,0.0,0.10099782931914443,0,1
2010-01-27,STN003,38.1756378263665,-99.64533623971502,0.0,0.12995726469746552,0,1
2010-01-27,STN004,46.523797321327095,-108.21388361851848,0.0,0.025684201708992622,0,0
2010-01-27,STN005,48.436128455850294,-103.67633490186596,0.0018560877119840281,0.12279034719618497,0,1
2010-01-27,STN006,38.18319581914975,-96.6104275580796,0.0,0.2507585055960364,0,1
2010-01-27,STN007,41.00636595071939,-83.2135371154318,0.0,0.05125974381224368,0,0
2010-01-27,STN008,47.29370653896363,-88.39169584370501,0.10770962809734387,0.10235786289138586,1,1
2010-01-27,STN009,32.59616221920795,-82.71494743988976,0.0,0.08381802763592258,0,0
2010-01-27,STN010,32.31727498572507,-115.03528023447078,0.0,0.2390646133392596,0,1
2010-01-28,STN001,47.603050937775535,-79.03755061132594,0.0,0.16903762888978713,0,1
2010-01-28,STN002,45.47276063946807,-85.60466156640022,1.7415853018813692,1.7303946945058235,1,1
2010-01-28,STN003,38.1756378263665,-99.64533623971502,0.30416721241249944,0.41399872838754737,1,1
2010-01-28,STN004,46.523797321327095,-108.21388361851848,0.0,0.056132025158530455,0,0
2010-01-28,STN005,48.436128455850294,-103.67633490186596,0.0,0.192478300912848,0,1
2010-01-28,STN006,38.18319581914975,-96.6104275580796,0.0,0.093015658258558,0,0
2010-01-28,STN007,41.00636595071939,-83.2135371154318,4.5367287931501545,5.508442300916805,1,1
2010-01-28,STN008,47.29370653896363,-88.39169584370501,0.0,0.2839303455848126,0,1
2010-01-28,STN009,32.59616221920795,-82.71494743988976,0.0,0.11408589339225149,0,1
2010-01-28,STN010,32.31727498572507,-115.03528023447078,0.0,0.013401242241702502,0,0
2010-01-29,STN001,47.603050937775535,-79.03755061132594,0.0,0.09333513013555236,0,0
2010-01-29,STN002,45.47276063946807,-85.60466156640022,0.0,0.08012544427104203,0,0
2010-01-29,STN003,38.1756378263665,-99.64533623971502,0.0,0.11296813212772205,0,1
2010-01-29,STN004,46.523797321327095,-108.21388361851848,0.0,0.1475663058301969,0,1
2010-01-29,STN005,48.436128455850294,-103.67633490186596,0.0,0.381192499313238,0,1
2010-01-29,STN006,38.18319581914975,-96.6104275580796,0.0,0.027136153113405427,0,0
2010-01-29,STN007,41.00636595071939,-83.2135371154318,0.43578539187276477,0.5395228865270078,1,1
2010-01-29,STN008,47.29370653896363,-88.39169584370501,0.0,0.2939948452698251,0,1
2010-01-29,STN009,32.59616221920795,-82.71494743988976,0.0,0.04830062502507225,0,0
2010-01-29,STN010,32.31727498572507,-115.03528023447078,0.0,0.10587073878248705,0,1
2010-01-30,STN001,47.603050937775535,-79.03755061132594,0.0,0.16778175282843436,0,1
2010-01-30,STN002,45.47276063946807,-85.60466156640022,0.0,0.013548275779202168,0,0
2010-01-30,STN003,38.1756378263665,-99.64533623971502,0.0,0.0015645560367240526,0,0
2010-01-30,STN004,46.523797321327095,-108.21388361851848,0.0,0.07721330063891513,0,0
2010-01-30,STN005,48.436128455850294,-103.67633490186596,0.0,0.10051818488276253,0,1
2010-01-30,STN006,38.18319581914975,-96.6104275580796,0.0,0.014633198794924744,0,0
2010-01-30,STN007,41.00636595071939,-83.2135371154318,0.0,0.07522086067475885,0,0
2010-01-30,STN008,47.29370653896363,-88.39169584370501,0.0,0.09549983185317146,0,0
2010-01-30,STN009,32.59616221920795,-82.71494743988976,0.43577739378781505,0.5825529876839365,1,1
